Prediction,Survived,index,Probability,Age Imp,Fare Imp,Sibsp Imp,Parch Imp,Pclass Imp,Embarked Q Imp,Embarked S Imp,Sex Male Imp,top_features,Age,Fare,Sibsp,Parch,Pclass,Embarked Q,Embarked S,Sex Male
1.0,0,200,0.88,-0.09441306,-0.15424468,0.103496455,-0.017651951000000003,0.75731844,0.0012547066,-0.13596405,2.1353169999999997,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,24.0,13.0,0,0,2,0,1,0
0.0,0,201,0.13,0.040809207,-0.25738227,0.1101037,-0.062383875,-0.31699005,0.0034650173,-0.109154455,-0.7420201999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Parch</neg_highlight>,28.0,9.5,0,0,3,0,1,1
0.0,0,202,0.03,-0.25954553,0.122328915,-1.8217918000000002,-0.110567465,-0.29339135,0.0030630391999999997,-0.09929500000000001,-0.5882816999999999,<neg_highlight>Sibsp</neg_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Parch</neg_highlight>,0.0,69.55,8,2,3,0,1,1
0.0,0,203,0.08,0.18883456,-0.96836275,0.10478957,-0.06281878,-0.32717317,0.0017339005,0.013733818,-0.89108795,<neg_highlight>Fare</neg_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,34.0,6.4958,0,0,3,0,1,1
0.0,0,204,0.04,-0.89464146,-0.5802315,0.082252845,-0.06281878,-0.30710018,0.0017339005,-0.038296536,-0.90109515,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,45.5,7.225,0,0,3,0,0,1
0.0,1,205,0.12,-0.13379723,-0.19734858,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.10829787,-0.7476864000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,18.0,8.05,0,0,3,0,1,1
1.0,0,206,0.72,1.1845105,-0.13739020000000002,0.14799587,0.22469892,-0.700036,0.0014169745999999999,-0.11715406,0.8861458000000001,<pos_highlight>Age</pos_highlight> <pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Fare</neg_highlight>,2.0,10.4625,0,1,3,0,1,0
0.0,0,207,0.17,0.31058934,-0.06585784,-0.087370135,-0.06112365,-0.31756595,0.0034650173,-0.0017889960000000002,-0.80426073,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Parch</neg_highlight>,32.0,15.85,1,0,3,0,1,1
0.0,1,208,0.21,0.14239824,-0.09249656,0.10219701,-0.061219614000000006,-0.31352073,0.0034650173,0.29555693,-0.8380928,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Fare</neg_highlight>,26.0,18.7875,0,0,3,0,0,1
1.0,1,209,0.74,0.11905706,-0.0122330915,0.08838473,-0.017651951000000003,-0.6562821,-0.014203543999999999,0.35119167,1.7442476000000002,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,16.0,7.75,0,0,3,1,0,0
1.0,1,210,0.42,-0.29337317,0.656896,0.10673292,-0.019074338,0.71083504,0.0034650173,0.15232764,-1.0749723,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,40.0,31.0,0,0,1,0,0,1
0.0,0,211,0.07,-0.05914922400000001,-0.79831326,0.09233447,-0.06281878,-0.2986205,0.0017339005,-0.12366384,-0.8410791,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,24.0,7.05,0,0,3,0,1,1
1.0,1,212,0.93,0.19676378,-0.08168556,0.10734472,-0.009676,0.7342578000000001,0.0012547066,-0.008241796,2.241279,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Parch</neg_highlight>,35.0,21.0,0,0,2,0,1,0
0.0,0,213,0.12,0.09574226,-0.33677897,0.099290356,-0.06281878,-0.30130258,0.0017339005,-0.13084577,-0.8410791,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Age</pos_highlight>,22.0,7.25,0,0,3,0,1,1
0.0,0,214,0.15,-0.05655671,-0.15421407,0.11196829999999999,-0.062383875,0.09187945,0.0034650173,0.020338522,-1.1435263999999998,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight> <neg_highlight>Age</neg_highlight>,30.0,13.0,0,0,2,0,1,1
0.0,0,215,0.11,-0.004142275999999999,-0.55125654,0.057834804000000004,-0.041756697,-0.25329065,-0.041087083999999996,0.2731885,-1.0093313,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,0.0,7.75,1,0,3,1,0,1
1.0,1,216,0.98,0.16635923,0.7797274000000001,-0.03963861,0.0010236059,1.4460495,0.0012547066,0.20751314,2.0167105,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Sibsp</neg_highlight>,31.0,113.275,1,0,1,0,0,0
1.0,1,217,0.62,0.12031552,0.28307027,0.102571964,-0.017651951000000003,-0.7453156999999999,0.0012547066,-0.15367849,1.4443771,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,27.0,7.925,0,0,3,0,1,0
0.0,0,218,0.14,-0.50566167,0.30565077,-0.070578195,-0.02332242,0.09471613,0.0034650173,0.0077679036,-1.0392008,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Parch</neg_highlight>,42.0,27.0,1,0,2,0,1,1
1.0,1,219,0.98,0.36218655,0.5028017,0.082376905,0.0009276389,1.3662771,0.0012547066,0.2095301,2.0348825,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,32.0,76.2917,0,0,1,0,0,0
0.0,0,220,0.13,-0.060787093,-0.26237926,0.1101037,-0.062383875,0.08595997,0.0034650173,0.020338522,-1.137463,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight> <neg_highlight>Age</neg_highlight>,30.0,10.5,0,0,2,0,1,1
0.0,1,221,0.13,-0.059255768,-0.19734858,0.10547899999999999,-0.062383875,-0.30303040000000003,0.0034650173,-0.10829787,-0.7476864000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,16.0,8.05,0,0,3,0,1,1
0.0,0,222,0.16,0.14957115,-0.13060187,0.11195716,-0.062383875,0.09187945,0.0034650173,-0.082249805,-1.1435263999999998,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,27.0,13.0,0,0,2,0,1,1
0.0,0,223,0.09,-0.5211604999999999,-0.17294246,0.100042135,-0.062383875,-0.32801402,0.0034650173,0.010708691999999999,-0.74370366,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,51.0,8.05,0,0,3,0,1,1
0.0,0,224,0.05,-0.27251187,-0.7524065999999999,0.09161703,-0.04283941,-0.2595649,0.004120874,-0.11986396,-0.941075,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.8958,0,0,3,0,1,1
1.0,1,225,0.48,-0.15137824,0.98834765,-0.019913763,-0.018715037,0.7654097,0.0034650173,-0.009155813,-1.0614309,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Parch</neg_highlight>,38.0,90.0,1,0,1,0,1,1
0.0,0,226,0.12,-0.10304932,-0.23756176,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.12945789,-0.7420201999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,22.0,9.35,0,0,3,0,1,1
0.0,1,227,0.12,-0.12226838,-0.200149,0.10375673,-0.062383875,0.09366089,0.0034650173,-0.121215954,-1.1409989999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight>,19.0,10.5,0,0,2,0,1,1
0.0,0,228,0.12,0.09574226,-0.33677897,0.099290356,-0.06281878,-0.30130258,0.0017339005,-0.13084577,-0.8410791,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Age</pos_highlight>,20.5,7.25,0,0,3,0,1,1
0.0,0,229,0.13,-0.1414798,-0.09108998,0.105621345,-0.062383875,0.09958037,0.0034650173,-0.09866804,-1.1470624,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Fare</neg_highlight>,18.0,13.0,0,0,2,0,1,1
0.0,0,230,0.08,0.008025059499999999,-0.6661244000000001,-1.3487321,0.2408925,-0.94083387,0.0011549614,-0.16374597,0.98665947,<neg_highlight>Sibsp</neg_highlight> <pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,0.0,25.4667,3,1,3,0,1,0
1.0,1,231,0.97,0.322461,0.38555947,-0.058821927999999996,0.0010236059,1.5482192,0.0012547066,-0.10613410000000001,2.0003345,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,35.0,83.475,1,0,1,0,1,0
0.0,0,232,0.13,0.2193687,-0.33680240000000006,0.10563731,-0.062383875,-0.3090035,0.0017339005,-0.110542335,-0.8410791,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,29.0,7.775,0,0,3,0,1,1
0.0,0,233,0.07,-0.78368723,-0.18466602,0.100278534,-0.062383875,0.13456279999999998,0.0034650173,0.020338522,-1.1985173,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,59.0,13.5,0,0,2,0,1,1
0.0,1,234,0.28,1.161316,-0.10316945599999999,-1.2224807,0.06449968,-1.0254608,0.0011549614,-0.12940545,0.8776233,<neg_highlight>Sibsp</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sex Male</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Fare</neg_highlight>,5.0,31.3875,4,2,3,0,1,0
0.0,0,235,0.12,-0.098782115,-0.22717121,0.10375673,-0.062383875,0.09366089,0.0034650173,-0.121215954,-1.137463,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight>,24.0,10.5,0,0,2,0,1,1
1.0,0,236,0.53,-0.12096164,-0.22666809,0.08932665,-4.5531197e-05,-0.6595496,0.0009884393,-0.18166275,1.7798017,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.55,0,0,3,0,1,0
0.0,0,237,0.06,-0.7933708,-0.26982602,-0.09798504,-0.06112365,0.11093515,0.0034650173,0.006452949,-1.1532583,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Parch</neg_highlight>,44.0,26.0,1,0,2,0,1,1
1.0,1,238,0.93,0.6480216,-0.14561364,0.14514315,0.13510373,1.0070636999999998,0.0014169745999999999,-0.10176649,1.516673,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Parch</pos_highlight>,8.0,26.25,0,2,2,0,1,0
0.0,0,239,0.12,-0.12226838,-0.200149,0.10375673,-0.062383875,0.09366089,0.0034650173,-0.121215954,-1.1409989999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight>,19.0,10.5,0,0,2,0,1,1
0.0,0,240,0.15,0.040843554,-0.17041789,0.112876795,-0.062383875,0.07102775,0.0034650173,0.020338522,-1.1820374,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight> <pos_highlight>Age</pos_highlight>,33.0,12.275,0,0,2,0,1,1
1.0,0,241,0.52,0.26878908,-0.6505356,0.032579195,0.005951127,-0.65122885,0.0014169745999999999,0.31967303,1.324518,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,14.4542,1,0,3,0,0,0
1.0,1,242,0.78,0.27394176,0.14350735,0.03706981,0.013927077,-0.65122885,-0.02436148,0.35639873,1.6915162000000001,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,15.5,1,0,3,1,0,0
0.0,0,243,0.13,0.0450764,-0.24699162,0.1101037,-0.062383875,0.08595997,0.0034650173,-0.100912504,-1.137463,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight>,29.0,10.5,0,0,2,0,1,1
0.0,0,244,0.07,-0.05914922400000001,-0.79831326,0.09233447,-0.06281878,-0.2986205,0.0017339005,-0.12366384,-0.8410791,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,22.0,7.125,0,0,3,0,1,1
0.0,0,245,0.08,-0.17832933,-0.4880788,0.09321091,-0.06281878,-0.2960762,0.0017339005,-0.038296536,-0.8973103000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,30.0,7.225,0,0,3,0,0,1
0.0,0,246,0.34,-0.6380416,0.90988165,-0.052325875,-0.018715037,0.7090371999999999,-0.04138834,0.15031068,-1.1062253,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <neg_highlight>Sibsp</neg_highlight>,44.0,90.0,2,0,1,1,0,1
1.0,0,247,0.54,-0.013145482,0.021755577999999998,0.095045865,-0.017651951000000003,-0.7312350000000001,0.0008261714,-0.19264461,1.5722181999999998,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Parch</neg_highlight>,25.0,7.775,0,0,3,0,1,0
1.0,1,248,0.76,-0.027746323,-0.7530602,0.0998816,0.15237072,0.7460836,0.0012547066,-0.13596405,1.6316173999999999,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,24.0,14.5,0,2,2,0,1,0
1.0,1,249,0.51,-0.15083286,0.8505440000000001,-0.017622206,0.23097143,0.7432373000000001,0.0034650173,-0.079573594,-0.97943157,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,37.0,52.5542,1,1,1,0,1,1
0.0,0,250,0.06,-0.84390056,-0.23029837,-0.10017856,-0.06112365,0.14710402,0.0034650173,0.006452949,-1.1808856,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Parch</neg_highlight>,54.0,26.0,1,0,2,0,1,1
0.0,0,251,0.05,-0.33945346,-0.7221156999999999,0.09161703,-0.047753353,-0.25862786,0.0023897577,-0.11986396,-0.9491351,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.25,0,0,3,0,1,1
0.0,0,252,0.37,-0.040323365,-0.1579284,-0.11625715,0.22449827,-0.80161524,0.0012547066,-0.18281902,1.1026824,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,29.0,10.4625,1,1,3,0,1,0
0.0,0,253,0.26,-0.7619945,0.5484532,0.13648410000000002,-0.019074338,0.5817576,0.0034650173,0.023635537999999998,-0.9947799999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Embarked S</pos_highlight>,62.0,26.55,0,0,1,0,1,1
0.0,0,254,0.12,-0.11491177,-0.06219753,-0.09233349,-0.06112365,-0.33380005,0.0034650173,-0.0017889960000000002,-0.80426073,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Parch</neg_highlight>,30.0,16.1,1,0,3,0,1,1
0.0,0,255,0.35,-0.5122661000000001,0.0029926215999999998,0.09376642,0.13510373,-0.84449434,0.0012547066,-0.06353447599999999,1.1212790000000001,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,41.0,20.2125,0,2,3,0,1,0
